timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-03-18T02:04:04,GIATHEIA_1,97b48cec-24f0-4ab9-b940-bdbfae9e8e55,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.0287544000020716,8.099676124704012e-08,2.8168475517209416e-06,14.0,0.0,2.8909220695495605,1.0571283333572665e-07,0,7.816892664096939e-09,1.1352972599982366e-07,India,IND,west bengal,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,88.3191,22.574,7.709125518798828,machine,N,1.0
2025-03-18T02:06:10,GIATHEA_2,3cff36e3-947a-4174-9f62-0e3c14a664c3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,68.56967430000077,7.633803284637832e-07,1.1132914604842665e-08,14.0,0.0,2.8909220695495605,0.0002664952772223,0,5.462803649816431e-05,0.0003211233137205,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,-71.2,46.8,7.709125518798828,machine,N,1.0
2025-03-18T02:07:15,GIATHEIA_3,08e2d66d-5b8d-4bc7-b296-321e077ab548,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.3183111999824175,1.4637184513117885e-08,1.1102981233348469e-08,14.0,0.0,2.8909220695495605,5.121929555558987e-06,0,1.0353435875025763e-06,6.157273143061563e-06,Canada,CAN,quebec,,,Windows-10-10.0.26100-SP0,3.11.9,2.8.3,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,-71.2,46.8,7.709125518798828,machine,N,1.0
